Course Id,Course_Title,Is_Paid,Level,Published_Date,Subject,Content_Duration_hours,Num_Lectures,Price_USD,Reviews,Students
445916,Excel Dashboard - Interactive Excel Dashboard and Charts,Paid,All Levels,19/03/15,Business Finance,3.0,34,30,54,843
267984,Accounting 101: Learn Business Finance Forecasting in 60mins,Paid,All Levels,24/07/14,Business Finance,1.5,12,95,12,1730
180362,The Securities Trade Lifecycle,Paid,All Levels,12/03/14,Business Finance,4.0,22,50,110,1182
364810,Double your Forex Account using the MAGIC MA trading robot,Paid,Intermediate Level,10/12/14,Business Finance,2.5,24,65,117,1160
692722,Technical Analysis 101: How to Profit During Market Crashes,Paid,All Levels,27/01/16,Business Finance,2.0,53,95,18,1730
298558,Advanced Accounting for Investment Banking,Paid,Intermediate Level,01/10/14,Business Finance,4.0,38,50,80,1260
480752,Investing In Stocks With 10 Simple Rules,Paid,All Levels,16/06/15,Business Finance,2.0,59,95,79,871
637922,Venture Capital. What is it and Why it Matters to You!,Paid,All Levels,14/10/15,Business Finance,2.5,25,50,48,1566
337320,Cash Flow Valuation: Develop Your Financial Literacy,Paid,All Levels,22/12/14,Business Finance,2.0,19,105,23,2987
876646,Direction-Independ Trading - Elite Forex Traders  Strategy,Paid,All Levels,21/06/16,Business Finance,2.5,28,120,15,973
529424,How to Become a Financial Analyst from Scratch!,Paid,Beginner Level,07/07/15,Business Finance,5.0,38,40,31,2177
720814,First Steps to Trading the Forexmarkets : Technical Analysis,Paid,Beginner Level,08/01/16,Business Finance,3.5,15,35,19,1772
515326,Financial analysis: Compare performance of companies,Paid,All Levels,01/06/15,Business Finance,1.0,20,20,40,1850
1218552,Forex for Beginners: Easy Forex Trading for Beginners,Free,Beginner Level,18/05/17,Business Finance,1.0,9,0,32,1780
851106,Investment Crowdfunding 101 (a.k.a Equity Crowdfunding),Free,Beginner Level,16/05/16,Business Finance,0.533333333,11,0,181,4607
429308,Read financial statements like a pro,Paid,Intermediate Level,02/03/15,Business Finance,4.0,38,50,1,12
302450,10 Numbers Every Business Owner Should Know,Paid,All Levels,08/03/15,Business Finance,1.0,9,20,1,13
1117834,Learn How To Trade Gold In 2017,Paid,All Levels,05/04/17,Business Finance,1.0,16,200,1,2
190816,IAS 18 - Revenue,Free,All Levels,29/03/14,Business Finance,4.5,23,0,32,2571
244000,Forex Trading: The High ROI Forex Trading End of Day Course,Paid,Intermediate Level,16/06/14,Business Finance,2.5,19,125,1,8
429482,Fundraise the Simplified Way: A Crowdfunding Blueprint,Paid,All Levels,22/02/15,Business Finance,1.0,19,35,1,7
831940,Fundamentals of Accounting for Business Owners,Paid,Beginner Level,06/02/17,Business Finance,2.5,47,20,0,217
833770,Practical Financial Statement Analysis,Paid,All Levels,01/05/17,Business Finance,4.5,45,75,5,22
658764,Forex Management - Detailed Study for CA / CS / CFA Exams,Paid,All Levels,03/11/15,Business Finance,3.0,38,50,2,131
707224,Financial Statement Review 101:  How to Find Errors,Paid,Beginner Level,03/02/17,Business Finance,2.0,15,30,2,5
64739,Professional Risk Manager (PRM) Certification: Level 1,Paid,All Levels,23/07/13,Business Finance,24.0,51,50,10,116
907716,International Tax  - Tax Beyond boundaries,Paid,All Levels,06/09/16,Business Finance,19.5,235,100,6,27
1030976,The Complete Financial Statement Analysis Course,Paid,Beginner Level,10/01/17,Business Finance,3.0,37,150,12,912
722682,Advanced Excel functions,Paid,All Levels,12/01/16,Business Finance,1.5,15,20,47,1964
1122146,Penny Stocks Value & Chart Pattern Trading (2 Course Bundle),Paid,Beginner Level,22/02/17,Business Finance,1.5,31,200,2,1033
808506,Candlestick Analysis For Professional Traders,Paid,Expert Level,18/05/16,Business Finance,2.0,48,95,117,913
673016,Build A Career In Forex Trading- Learn Fundamental Analysis,Paid,All Levels,23/11/15,Business Finance,3.5,52,200,77,2092
358062,Financial Modeling: Build a Complete DCF Valuation Model,Paid,All Levels,03/12/14,Business Finance,2.5,44,95,185,2240
372234,Hands-on Financial Modeling (With 6 Excel Templates),Paid,Intermediate Level,02/04/15,Business Finance,4.0,14,30,38,4601
822514,CAIIB Advanced Bank Management (Part I),Paid,All Levels,15/04/16,Business Finance,20.5,211,25,20,2953
1045726,Stock Market investment:Non financial fundamental analysis,Paid,Beginner Level,20/12/16,Business Finance,3.0,29,125,4,1091
943426,Learn How to Play CashFlow Game,Paid,Beginner Level,17/10/16,Business Finance,1.0,26,35,11,1459
46927,Basics of Business Finance,Paid,Beginner Level,22/03/13,Business Finance,4.0,24,30,64,4855
567070,Accounting Made Easy 2,Paid,Intermediate Level,16/09/15,Business Finance,3.0,40,50,8,4034
867440,"Bitcoin: el futuro del dinero, hoy",Paid,Intermediate Level,05/06/16,Business Finance,3.0,19,200,22,57
501996,Aprende a invertir practicando,Paid,All Levels,28/05/15,Business Finance,2.0,42,35,9,26
1103590,Trading con retrocesos de Fibonacci,Paid,All Levels,07/02/17,Business Finance,2.5,15,25,4,14
1172370,Mit Finanzwissen zu besserem Unternehmertum,Paid,Beginner Level,10/05/17,Business Finance,3.0,23,50,3,49
673702,Como hacer empresa en 10 sesiones prÃ¡cticas,Paid,Intermediate Level,19/11/15,Business Finance,0.5,10,20,2,11
821108,Ø§Ù„Ù…Ø­Ø§Ø³Ø¨Ø© Ù„Ù„Ø¥Ø¯Ø§Ø±ÙŠÙŠÙ† Ùˆ ØºÙŠØ± Ø§Ù„Ù…Ø­Ø§Ø³Ø¨ÙŠÙ†,Paid,Beginner Level,23/04/16,Business Finance,1.12,17,20,3,9
863998,æ ªå¼æŠ•è³‡ã§æœ¬å½“ã®ãƒ•ã‚¡ãƒ³ãƒ€ãƒ¡ãƒ³ã‚¿ãƒ«åˆ†æžãŒã§ãã‚‹ã‚ˆã†ã«ãªã‚‹,Paid,All Levels,21/06/16,Business Finance,2.0,30,20,7,91
822926,Curso de Trading prÃ¡ctico basado en casos reales,Paid,All Levels,29/08/16,Business Finance,10.0,55,20,6,44
666254,Curso Avanzado de Trading,Paid,All Levels,27/11/15,Business Finance,20.5,100,125,11,106
421546,à¸ªà¸­à¸™à¹€à¸—à¸£à¸”à¹„à¸šà¸™à¸²à¸£à¸µà¹ˆ à¸­à¹Šà¸­à¸Ÿà¸Šà¸±à¹ˆà¸™à¸­à¸¢à¹ˆà¸²à¸‡à¸‡à¹ˆà¸²à¸¢,Free,All Levels,15/02/15,Business Finance,2.0,25,0,258,2079
518886,MQL4 Tutorial Golden Goose,Paid,Beginner Level,07/06/15,Business Finance,1.5,12,20,5,135
868128,AnÃ¡lise de ConcessÃ£o de CrÃ©dito,Paid,All Levels,29/06/16,Business Finance,10.5,20,20,11,31
986034,Technical Analysis Using Elliott Wave Theory,Paid,All Levels,01/11/16,Business Finance,1.0,16,60,7,217
42642,The Basics Of Volume Analysis,Paid,All Levels,24/02/13,Business Finance,1.5,13,60,57,611
471428,Crash Course on Cost of Capital and Capital Structuring,Free,All Levels,13/04/15,Business Finance,3.0,19,0,41,5007
600206,Business Accounting Made Easy,Paid,Beginner Level,04/09/15,Business Finance,5.5,26,50,5,1168
283780,Build a DCF Model from Scratch,Free,All Levels,14/09/14,Business Finance,0.516666667,5,0,395,4653
42640,Technical Analysis - A practical approach for trade entry,Paid,Expert Level,23/02/13,Business Finance,2.0,15,60,52,454
767256,Mastering Technical Analysis : Maximizing Trading Profits,Paid,All Levels,04/03/16,Business Finance,5.0,62,60,14,325
843854,The Complete Guide to Professional Trading with Elliott Wave,Paid,All Levels,11/05/16,Business Finance,4.5,43,115,49,228
247558,A Complete Guide to Becoming a Trader on the Forex Market,Paid,All Levels,27/06/14,Business Finance,1.0,15,25,11,562
696616,Stock Market for Beginners - Complete Starter Toolkit,Paid,Intermediate Level,31/03/16,Business Finance,6.5,82,120,45,577
205810,Beginners Binary Options Course,Free,Beginner Level,26/04/14,Business Finance,1.5,14,0,799,10540
507486,Technical Analysis 101: Secrets of Trading Revealed,Paid,All Levels,16/07/15,Business Finance,2.5,81,150,27,912
965306,Forex: What's a Trend and When it is Strong and Reliable,Free,Intermediate Level,05/10/16,Business Finance,2.0,30,0,43,2955
1128662,Volatility Trading Analysis with R,Paid,Expert Level,06/03/17,Business Finance,6.0,45,50,13,190
1068986,How To Profit From Stock Market Volatility,Free,All Levels,23/01/17,Business Finance,1.0,11,0,36,1736
627706,Awaken the Accountant in You | Master the Accounting Basics,Paid,Beginner Level,24/11/15,Business Finance,1.5,16,35,10,1135
255280,WE WILL PAY YOU TO TRADE WITH US,Paid,All Levels,18/08/14,Business Finance,2.0,11,20,51,2101
628944,Situational Trading: Proven Option Strategy for any Scenario,Paid,All Levels,06/11/15,Business Finance,1.5,16,200,11,1048
537886,Portfolio Management for CA / CS / CFA exams,Paid,All Levels,21/07/15,Business Finance,1.0,8,20,5,1740
517938,Algorithmic Trading in MATLAB: WFAToolbox App GUI (Finance),Paid,All Levels,23/06/15,Business Finance,1.0,21,20,41,1749
779678,Finding an Unlimited Amount of Investors,Paid,All Levels,03/03/16,Business Finance,1.1,6,80,6,1187
494330,Bookkeeping Made Easy,Paid,Beginner Level,13/07/15,Business Finance,1.5,18,70,21,1263
153926,BITCOIN VISUALLY. Part I.,Paid,Beginner Level,16/03/14,Business Finance,4.0,31,50,6,115
806122,Learn and Master the Basics of Finance,Paid,Beginner Level,25/09/16,Business Finance,3.0,39,20,17,43
725658,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,Paid,All Levels,12/01/16,Business Finance,5.5,27,75,2,55
1032234,Mastering the Market : (Technical Analysis + Candlestick),Paid,All Levels,16/12/16,Business Finance,7.0,97,90,7,18
996542,Mastering Countertrend Trading : High Profit Trading Pattern,Paid,All Levels,29/10/16,Business Finance,1.0,11,40,5,14
756520,Exam 1 Review - Managerial Accounting (U of H),Paid,Beginner Level,11/02/16,Business Finance,2.0,22,30,9,47
768028,* An Integrated Approach to the Fundamentals of Accounting,Paid,All Levels,15/03/16,Business Finance,5.5,123,200,14,134
73030,Get to grips with the CFA calculator,Paid,All Levels,05/08/13,Business Finance,1.5,14,20,8,153
476880,Financial Model Fundamentals-Learn the Essential Skills,Paid,All Levels,01/06/15,Business Finance,2.5,27,75,5,47
773060,Forex: Economic News Trading,Paid,All Levels,29/02/16,Business Finance,1.08,11,25,14,42
552058,Analyze Real Estate Investments | Financial Modeling,Paid,All Levels,21/07/15,Business Finance,2.0,21,20,18,120
509512,Forex For Beginners - A Guide To Currency Trading,Paid,Beginner Level,25/05/15,Business Finance,0.5,23,20,10,68
497236,Raise Your Credit Score to 800 Or More....,Paid,All Levels,12/07/15,Business Finance,2.0,40,50,33,844
471556,Financial Management Budgeting Techniques,Paid,All Levels,12/04/15,Business Finance,2.0,10,20,3,2045
403602,Forex Killing Divergence - How to trade with precision,Paid,All Levels,25/01/15,Business Finance,1.08,11,20,38,1168
326948,Working Capital Management for CA / CFA / CPA Exams,Paid,Intermediate Level,25/10/14,Business Finance,3.5,33,25,9,2342
537896,Risk Analysis - Capital Budgeting for CA / CS / CFA exams,Paid,All Levels,07/07/15,Business Finance,5.5,47,20,4,2268
797762,Corporate Finance 101: Financial Statement Analysis & Ratios,Paid,All Levels,20/03/16,Business Finance,8.0,43,50,16,967
674350,Mastering Futures Options for Beginners - Your Top 5 Plays!,Paid,Beginner Level,02/02/16,Business Finance,2.5,33,200,10,1185
439362,"Professional Options Trading, Simplified",Paid,All Levels,17/04/15,Business Finance,2.0,21,200,49,631
42634,"Advanced Options Concepts - Probability, Greeks, Simulation",Paid,Intermediate Level,27/02/13,Business Finance,2.0,10,60,81,968
494800,Accounting Basics - A Complete Study,Paid,All Levels,06/05/15,Business Finance,29.0,332,180,70,1132
1222836,Case Studies in Macro Economics,Paid,Beginner Level,25/05/17,Business Finance,4.0,22,50,1,114
990440,My Forex Strategy that win consistently over and over,Paid,Intermediate Level,29/10/16,Business Finance,1.5,9,200,23,204
109988,Understand Banks & Financial Markets,Paid,All Levels,19/12/13,Business Finance,3.0,34,30,24,1548
815482,Stock Technical Analysis with Python,Paid,All Levels,11/04/16,Business Finance,8.0,46,50,35,409
569436,How to Become an Accountant from scratch!,Paid,Beginner Level,20/08/15,Business Finance,3.0,15,40,7,1169
803664,How to invest in Gold,Paid,Beginner Level,14/06/16,Business Finance,2.5,39,50,14,249
213154,Automate Your Finances,Paid,Beginner Level,08/05/14,Business Finance,1.0,21,20,17,690
484132,MBA Accounting and Finance for Managers(Paper MS04 of IGNOU),Paid,All Levels,19/07/15,Business Finance,26.0,272,150,4,1340
640062,Accounting Made Easy: A Quick Guide to Financial Accounting,Paid,All Levels,26/10/15,Business Finance,1.5,18,95,41,274
363404,Futures/Commodity Training (Basics),Free,Beginner Level,06/02/15,Business Finance,1.5,6,0,202,4863
454724,Cost Accounting Marginal Costing Theory and Practice,Paid,All Levels,24/03/15,Business Finance,2.5,31,20,4,1923
702278,The Big Volatility Short: The Best Trade On Wall Street!,Paid,All Levels,25/04/16,Business Finance,1.5,16,200,35,224
323196,Master Finance in Three Hours,Paid,Beginner Level,28/10/14,Business Finance,3.0,29,20,12,721
1225686,Learn Options on Futures for Hedging Options and Stocks,Paid,Expert Level,23/05/17,Business Finance,1.1,6,60,2,51
443584,Option selling trading as income source. Beginners friendly,Paid,All Levels,06/04/15,Business Finance,6.0,61,195,46,1276
1034074,Introduction to Value Growth Investing,Free,All Levels,20/12/16,Business Finance,1.0,10,0,83,2768
1209694,Become A Forex Trader - Forex trading like a professional,Free,All Levels,28/05/17,Business Finance,2.5,19,0,31,1735
418732,Hedge Fund Trading System,Free,All Levels,05/03/15,Business Finance,1.0,12,0,584,8985
757450,Bulletproof Personal Finance: Expert Asset Allocation,Paid,All Levels,09/02/16,Business Finance,1.0,18,45,22,1119
403468,Financial Accounting: The Complete Introductory Crash Course,Paid,All Levels,26/01/15,Business Finance,10.0,69,100,44,2591
761808,Learn About Trading Options from a real wallstreet trader,Paid,All Levels,21/02/16,Business Finance,1.0,12,20,17,1046
614510,Forex Rate -Why it fluctuates -for CA / CMA / CS / CFA Exams,Paid,All Levels,20/09/15,Business Finance,1.0,7,20,4,2239
519776,How to Build a Massive Stock Portfolio from Zero!,Paid,All Levels,20/07/15,Business Finance,11.0,129,200,51,1882
805336,Introductory Forex Trading Course,Free,Beginner Level,04/05/16,Business Finance,3.5,15,0,158,5931
828254,Budgeting Hacks to Build Wealth!,Free,Beginner Level,31/05/16,Business Finance,0.533333333,7,0,154,4931
471440,Accounting and Finance for Bankers - A Comprehensive Study,Paid,All Levels,10/04/15,Business Finance,24.5,316,180,9,3056
478598,Forex Prep Academy for Beginners-Real trades!,Paid,Beginner Level,19/06/15,Business Finance,3.0,44,75,21,1303
394636,Accounting for Deferred Taxes (Professional Course Level),Paid,All Levels,15/01/15,Business Finance,1.5,11,25,6,2924
512004,TRADING TRUTHS,Paid,All Levels,12/06/15,Business Finance,2.0,27,50,14,1405
1194426,The Binary Institute - Introductory Course in Binary Options,Free,All Levels,27/04/17,Business Finance,1.0,6,0,12,1121
538540,Forex Trading vs Option Trading,Paid,All Levels,08/07/15,Business Finance,2.5,29,95,14,1776
406922,How to Invest in Stocks + Billionaire Investing Tips,Paid,All Levels,01/07/15,Business Finance,2.0,19,40,18,1643
743914,Value Investing For Beginners,Paid,Beginner Level,11/05/16,Business Finance,2.5,25,100,48,801
419308,TRADING TACTICS,Paid,All Levels,13/02/15,Business Finance,6.0,62,145,25,951
542028,MQL4 Tutorial Bootcamp - Trading Robot Coding in Metatrader4,Paid,Beginner Level,02/07/15,Business Finance,1.12,23,30,33,1278
482534,Ultimate Retirement: Build Your Own Dynamic Retirement Plan,Paid,All Levels,27/07/15,Business Finance,6.0,37,50,15,1184
716136,build a solid foundation for trading options,Paid,All Levels,26/05/16,Business Finance,1.0,8,20,8,1115
737514,Forex Scam: Avoid the scam today,Paid,All Levels,04/02/16,Business Finance,2.0,28,20,27,1086
471446,Cost Accounting Crash Course,Paid,All Levels,10/04/15,Business Finance,2.5,17,20,11,3730
920424,Option Trading for Rookies: Basic Option Strategies,Paid,All Levels,25/08/16,Business Finance,2.5,61,95,27,810
49886,Business Analysis:  Working with Use Cases,Paid,All Levels,17/04/13,Business Finance,1.5,5,90,224,2338
292462,Learn to Raise the Funds You Need via Crowdfunding,Paid,All Levels,19/09/14,Business Finance,8.0,70,20,29,3403
211874,Business finances,Paid,Beginner Level,06/05/14,Business Finance,1.0,20,75,7,4695
754028,Financial Accounting - A Brief Introduction,Free,Beginner Level,24/02/16,Business Finance,1.0,17,0,1440,17847
546924,Trading Economic Indicators - Complete Trading System,Paid,Beginner Level,17/09/15,Business Finance,1.5,25,50,25,2692
105972,Foundation of Options Trading and Investing,Paid,All Levels,15/10/13,Business Finance,1.0,14,20,21,6374
556068,Option Trading - How To Earn If You Can't Predict The Market,Paid,All Levels,22/07/15,Business Finance,1.5,30,145,19,2305
